window,horizon,MAE,RMSE,MASE,WQL
0,66,507.45300488178464,680.348908935785,2.2441359601603197,0.3061404320426566
0,67,452.1425959817232,600.7085596753875,2.0572995450753235,0.23384736903138753
0,68,321.7445571536624,470.8509485662846,1.5718217141145372,0.1458543807118435
0,69,283.74409097242284,438.23807058598464,1.4593684037408095,0.1153153566606878
0,70,254.96497378941748,399.0036325491059,1.1647069441380573,0.16004719786345614
0,71,594.4564047935886,762.5782070907861,2.590403887552939,1.225453630169485
0,72,580.1948163115034,750.0993937633486,2.5222567004862047,1.9514774546111835
0,73,582.2438284494938,779.7690384809939,2.026204555631552,1.142136992549382
0,74,901.8078667481229,1119.0637486606552,3.754432525875001,0.4924820593191622
0,75,787.1219287392421,988.0702622173116,3.3188426211866817,0.5344202426127711
0,76,298.4132693302937,389.11889738479215,1.267742182473337,0.3581382388700002
0,77,95.64144796897203,131.62751689910039,0.4468965692289838,0.17140539099148558
0,78,61.34311155885713,93.01455203323071,0.2777150847297381,0.13135707321310455
0,79,187.98318138795022,279.3990457583206,0.7528043962047046,0.3291678971391446
0,80,393.57255512272195,571.5202385083059,1.565116736154766,0.7174154893224101
0,81,681.9888290655919,895.4085352708724,2.756514917280011,1.6962149438798257
0,82,803.3214028706917,1014.871510493204,3.2536916869009316,2.3854708492976373
0,83,863.6700470255886,1070.6551429858584,3.524200083635919,2.0917130701031295
0,84,903.1678689748813,1113.9980072285575,3.7136830874707347,1.523880330124621
0,85,869.7402757136232,1079.7039060957825,3.580977188362234,0.9126322384680934
0,86,649.7295207379332,810.8790384545359,2.755278413262391,0.3424719176478348
0,87,506.0030964689377,653.116976048892,2.0989531892225677,0.2243503716360234
0,88,802.2736064073367,1005.5797497349081,3.2987784301049192,0.7607885785068204
0,89,724.1584705623807,907.4666949945166,2.990584959056488,0.7009044287282871
0,90,586.313120959661,744.6216008243572,2.4342524167288038,0.35517704605720685
0,91,403.2198663739146,516.025787321333,1.7389896718732862,0.16365427857390305
0,92,388.96521472470937,500.85240580090914,1.6875820380849005,0.14315506430317898
0,93,512.4992586985612,645.0940356687637,2.1653541503236307,0.25843924427742127
0,94,489.06119277232733,611.4775837736724,2.058428260922348,0.33308454914038993
0,95,408.3247193678831,514.8153147088957,1.6933052503517996,0.39529038861557936
0,96,361.953073483247,456.02054086516404,1.4920132402110677,0.4946812466764549
1,1,67.10776459101848,108.96469041518198,0.33666012543188006,0.08708743675333099
1,2,86.2523132177278,117.35740966488952,0.4029841779289756,0.18100640659877124
1,3,110.98775986296172,140.77292668366513,0.5032628136512903,0.39044554544196974
1,4,100.6549852608544,130.06660339930633,0.44255348912035913,0.5562978926323124
1,5,67.3400965698536,90.36583384357841,0.2892520474444023,0.41205817110597664
